date,review,rating,isEdited,userName,title,developerResponse
2020-04-11 07:39:53,"Tutto bene ma non ho capito perché l’app ci abbia impedito di fare un unico ordine da 50€:spezzandolo in due, pagando doppia consegna, siamo riusciti ad avere la nostra cena. Inoltre unico pagamento accettato i contanti...soprattutto in questo periodo sarebbe meglio non dover uscire per prelevare!",5,False,stella_centro,Consegna sdoppiata,
2019-11-29 21:48:04,"Ho ordinato poche volte con questa app fortunatamente. In 2 occasioni mi è stato consegnato il cibo in ritardo e con non poche difficoltà! L’ultima stasera, dopo che l’app mi propone un ristorante fuori dalla mia zona, il fattorino mi chiama per dire che non consegna xke fuori zona e non riesce a contattare glovo per annullare l’ordine!! Cambia fattorino e mi viene consegnato il tutto 2 ORE dopo l’ordine, ovviamente rifiuto la consegna! Non contenti mi chiamano per dirmi che mi verrà addebitato il costo al prossimo ordine!! Lasciate perdere questa app non sanno lavorare.",1,False,Selli2,Pessima app e pessimo servizio,
2022-08-18 19:59:08,"1 stella perché -5 non me le fa mettere.
Ho ordinato 2 pizze da un locale a 2 minuti da casa. Dopo aver ritardato la consegna prevista di 10 minuti, hanno cambiato il rider, il quale ha tardato altri 15 minuti. A quel punto l’applicazione mi continuava a dire “il rider sta ritirando l’ordine” ma non arrivava nessuno. 
Provo a contattare il rider ma non me lo dava disponibile. Chiamiamo la pizzeria e ci dice che l’ordine era partito 2 minuti prima. Decido di contattare l’assistenza (che è esclusivamente via chat) e non mi risponde nessuno. Intanto dopo altri 15 minuti decido di contattare la pizzeria per venire a ritirare personalmente l’ordine (che intanto era pronto). Nel tragitto casa-pizzeria Glovo mi avvisa che l’ordine era stato ritirato e in consegna.
Morale della favola: un’ora di ritardo, rider incontattabile, assistenza che mi ha risposto dopo 20 minuti, quando ormai stavo già mangiando. Però attenzione, 1 consegna gratuita per scusarsi! Spero falliscano, non userò mai più Glovo.",1,False,Lollo swag super,"Servizio pessimo, assistenza assente",
2017-11-04 07:44:28,"App fantastica!!! Ho avuto modo di provare il servizio a CATANIA, fantastico, corrieri gentilissimi e servizio impeccabile.
Sono riuscito in modo rapido e veloce ad inviare documenti da un posto all’altro e sopratutto cenare prenotando dappertutto 😝",5,False,Versione 4.1.1,Perfetta!!!,
2018-06-05 16:12:10,"Ho utilizzato l’app tre volte, le prime due diciamo ok, la terza volta è uscito fuori il grande problema di Glovo.
L’ordine mi è stato sbagliato, ho cercato di contattare un servizio clienti ma non ce n’era traccia. Alla fine ho trovato un’area dedicata per questo tipo di reclami, compilo tutto e invio, fine. Spariti! Mai più ricontattato, niente!
Una volta mi capitó con Just eat, contattai subito il servizio clienti (si loro ce l’hanno) e tempo 10 minuti ho ottenuto un rimborso completo. Vi domandate perchè sia il N.1?? Ecco il perché.",1,False,Super_Nano,Professionalità assente,"{'id': 3738959, 'body': ""Ciao!\nCi dispiace per il disagio causato :-(\nPotresti per favore indicarci il numero d'ordine di riferimento?\nProvvederemo subito a controllare ed a risolvere il problema.\nCi scusiamo ancora se qualcosa è andato storto per cui non abbiamo ricevuto il tuo reclamo :-(\nBuona giornata!\nGlovoApp\n\nGlovo App"", 'modified': '2018-06-06T08:11:13Z'}"
2020-06-12 19:00:23,"Caro Glovo,
Hai un servizio decisamente utile e molto ben strutturato in tutte le forme.
Dal sito alla organizzazione per arrivare al personale che consegna con una gentilezza e una solerzia impeccabili.
Una serie di persone davvero efficienti. Si vede proprio che tengono al loro lavoro e a fare bene.
Complimenti",5,False,paolo bottarga,Tutto a puntino,
2018-10-04 17:49:00,"Ho effettuato in ordine, il primo , arrivata la merce e pagato regolarmente, vDo a riutilizzare la app e mi dice che sono bloccato e si mandare una mail che verrò immediatamente ricontattato, mando più di 10 mail ma nessuno mi ricontatta e rimango senza cena",5,False,arielone2,Allucinante,
2019-03-11 23:49:19,"Pessimo. Nel 2019, con mezzzi elettrici (tra cui anche i motorini) peraltro anche incentivati dallo stato, è assurdo dover arrivare ad aspettare anche più di un’ora per ricevere il proprio ordine. Soprattutto nelle fasce orarie di pranzo e cena, dove uno ha fame e vuole mangiare quanto prima. Tralasciamo poi, i weekend e i giorni festivi, dove l’attesa raggiunge picchi massimi mai visti.
O adottano mezzi più veloci (come motorini o mini car elettriche) oppure non dureranno molto sul mercato perchè qualcun altro lo farà.",1,False,9caro3,Nel 2019 ancora con le biciclette nelle grandi città..,
2020-01-26 15:59:52,"Uso Glovo spesso non solo per la consegna a domicilio del cibo...
App molto intuitiva e ben construita
Ha solo una grande,ENORME pecca..rispetto ad altre app del genere non è possibile scegliere l’orario di consegna ma solo la fascia oraria..
Vi prego modificatelo!!!",5,False,Badula0409,Si potesse scegliere l’ora della consegna,
2018-08-09 19:27:22,Questa sera volevo prenotare qualcosa al volo e sono stata più di mezz’ora cercando di capire perché l’app non mi lasciava confermare l’ordine nonostante fosse tutto in regola. Ho cercato un servizio clienti da chiamare per un aiuto immediato e non ho trovato altro che una pagina dove ti da la possibilità di scegliere tra pochissime alternative di problematiche (e nessuna comprendeva il mio problema). Avevo anche un codice sconto che avrei voluto usare ma l’unica alternativa è stata ordinare da una app competitrice. Male male.,1,False,Noccy incazzata,Non va bene,
2021-02-10 07:39:14,"Mai successo con altre app! Ho scaricato l’app Glovo perché avevo un codice sconto da dieci euro. Applicato al checkout, ricevuta mail di conferma, tutto bene fino a quando... mi arriva notifica dalla carta di credito che mi hanno cancellato la transazione e poi riaddebitato l’importo completo, senza lo sconto di dieci euro. Ho contattato il servizio clienti, che invece di aiutarmi, si è limitato a dirmi che lo sconto “era ancora sul mio account”. Peccato che il codice scadesse dopo pochi giorni e io non avessi alcuna intenzione di riordinare il giorno dopo, solo per i loro problemi tecnici! In buona sostanza: ora cancello l’app Glovo.",1,False,iohouniphone7,???,
2019-06-18 13:08:30,"Super app peccato che per due volte ho pagato ricevendo altro. La prima volta ordinando da canarute due insalate, mi sono arrivate diverse ed ero allergica ai contenuti, per rimborso ho avuto una consegna gratuita, invece dei soldi o l’insalata da me richiesta. Mi hanno detto che il ristorante non aveva aggiornato il menù, il ristorante mi ha detto che Glovo non aveva aggiornato il menù. Il problema è rimasto il mio. Seconda volta tre cornetti, nessuno azzeccato.. che dire..peccato!",2,False,GinSamDjan,Ho ricevuto una consegna errata!,
2018-10-09 18:18:50,"Essendo a 3 km dal 1 mc donald e da diversi ristoranti, è L unica app dove non arriva a consegnare! X ora assurdo e do 1 stella, il giorno che consegneranno aggiornerò La valutazione",5,False,Albygnho,Mai usata xk fuori dalla zona di consegna,
2019-06-03 19:25:24,"Una volta ordinato mi hanno mandato l’email di conferma con l’importo da pagare. Una volta arrivato l’ordine e ritirato, mi è stata inviata un’altra email con un’altro importo diverso da quello di prima, maggiorato di 3€ e mi hanno addebitato sulla carta questi 3€ in più senza il mio consenso. Inoltre spesso capita che ordino da un ristorante e dopo più di mezz’ora mi viene detto che il locale è chiuso facendomi perdere tempo....servizio pessimo, adesso aspetto il rimborso dei 3€ (è più una questione di principio) altrimenti sarò costretto a fare denuncia.",1,False,Bianconiglio91,State attenti addebitano soldi in più!!,
2018-04-04 16:29:27,Ho ordinato due volete e mi sono arrivate cose diverse da quelle ordinate! Ho dato il masso dei punti all’ordine perché le cose erano buone ma comunque i prodotti erano diversi da quelli che avevo pagato.,5,False,Flaus_88,Prodotti sbagliati,"{'id': 3036439, 'body': 'Ciao, ci dispace molto sapere che non è andata come speravi :-( Ti preghiamo di contattarci attraverso la sezione ""contattaci"" della nostra App o pagina Web. Siamo sicuri che troveremo la soluzione giusta per te ! Grazie per credere in Glovo ! Buona Giornata :-)\n\nGlovo App', 'modified': '2018-04-05T08:15:24Z'}"
2019-10-02 22:56:17,"Glovo??? Super!!!! Apparte il discorso cibo, l’ho usato sempre per questo fino ad oggi, devo dire che l’ho apprezzato ancora di più per il servizio farmacia. A mezzanotte e mezza mi ha salvato portando ciò di cui avevo bisogno(Tachipirina) che non avevo a casa, febbrone pazzesco. Per cui che dire.... Adoro Glovo🥰",5,False,ferriligly,Fantastico,
2020-08-30 21:56:32,"Dopo aver fatto un ordine del valore complessivo di 7,90€, mi ritrovo detratti dal conto 57,90€! Segnalo la cosa, ricevo solo risposte automatiche, una delle quali mi dice di attendere 10 giorni per il riaccredito, era il 10 Agosto.. siamo arrivati al 30/08 e ancora nulla. Ho rimandato un sollecito circa cinque giorni e mi hanno risposto con le stesse mail automatizzate. Servizio assistenza praticamente nullo, non c’è alcun recapito telefonico alla quale rivolgersi, solo attraverso l’app e tramite mail. Un piatto di spaghetti di riso e due involtini primavera mi sono costati quasi 60€.. DAVVERO PESSIMI!",1,False,Mvernagallo,A tutti gli effetti un furto,
2023-08-26 19:13:57,"Glovo ha cambiato la mia vita!!! Credetemi, so bene di cosa parlo. Fino a qualche giorno fa, mi sentivo frustrato. Non poter ordinare quanto desiderassi, mi faceva sentire un leone in gabbia; con Glovo ho trovato disponibilità, varietà di articoli ed esercizi commerciali. Insomma: il paradiso terrestre. Per quanto concerne la gentilezza degli operatori, meritano tutti un trenta e lode e bacio accademico. Ti risolvono qualsiasi problema col tuo ordine in un battito di ciglia. Stasera, ad esempio, ho effettuato un ordine due volte. Beh, tramite la chat con il Costomer Service, ho risolto il problema. L’operatrice è stata cortese e tempestiva. Mi ha tranquillizzato, togliendomi dai guai. Grazie app Glovo!!! Mi fai amare la vita. Non ti lascio più.",5,False,writermintronegigi,Una golosa scoperta!!,
2019-02-04 10:33:07,"Ho comprato e ordinato su Glovo delle medicine da una farmacia. Si sono presi i soldi, ma non mi hanno portato alcune delle medicine che ho regolarmente pagato. L’app NON OFFRE ALCUNA ASSISTENZA in questi casi, salvo l’invio di una generica email cui ancora non ha risposto nessuno. Non c’è modo di contattare il rider, non c’è modo di contattare un servizio clienti e io mi ritrovo ad aver sborsato soldi per un SERVIZIO CHE NON C’È.
In altre prole, ordini, paghi e se non arriva quello che hai chiesto ti arrangi. Siamo ai limiti della truffa!",1,False,AV_898989,ASSOLUTAMENTE NO,
2020-03-22 11:06:30,Grazie Gianluca per aver consegnato il pacco in maniera ineccepibile nonostante il momento delicato che stiamo vivendo e per aver avuto la pazienza di aspettare qualche minuto affinché riuscissi a contattare il destinatario ignaro di tutto ciò. Buon lavoro e grazie ancora!,5,False,saracapuani,Consegna riuscita!,
2019-04-04 10:41:47,"Uso spesso questo servizio, alcune “rare” volte è veloce ed efficace altre .. o il corriere si perde oppure non si presenta proprio a prendere il mio cibo già pagato!! Risultato: aspetto la cena alle 20 e alle 21:30 il mio ordine si trova ancora al ristorante in attesa di un glover! Ah l’assistenza.. diceva che c’era coda con gli ordini e il ristorante doveva ancora prepararlo! Incece ho telefonato direttamente al proprietario del ristorante confermando la mia ipotesi! La mia cena era già lì da più di un’ora!",1,False,giulia895,Spesso servizio inesistente con cibo da ritirare da due ore,
2021-02-03 14:02:38,"Ben strutturata e semplice da usare ma vorrei che ci fossero le recensioni di chi ordina non solo i like e pagare con Apple Pay invece di immettere i propri dati alla registrazione. Molto comoda la visualizzazione dello stato dell’ordine (preparazione, ritiro e consegna), per ottenere le ultime due stelle per me dovrebbero aggiungere le 2 funzioni elencate prima che ormai ritengo fondamentali.",3,False,Pietro Maione,Buona ma con funzioni ormai fondamentali assenti,
2020-10-09 17:51:31,"Eravamo gia’ partiti bene all’inizio, quando ho potuto pagare con la carta. Ero gia’ del tutto convinto quando tramite app potevo vedere l’ordine in preparazione e il ritiro del corriere dal negozio in tempo reale. Ma quando ho capito che potevo vedere la posizione gps in tempo reale del corriere , mi sarei fatto una sega😂😂😂😂",5,False,Lucalagro,Uno spettacolo🤩,
2019-01-24 21:38:31,"Da quando c’è glovo la voglia di ordinare cibo a casa è calata, principalmente perché non c’è un valido riferimento dei tempi di attesa possibili è una volta inviato l’ordine inizi ad aspettare e sperare. Consegna non rapida. Foodora era più efficiente a mio avviso, sia come app che come feedback all’acquirente affamato",4,False,Anton Reiserin,Rimpiango foodora,
2018-08-31 19:50:12,"Esperienza d’acquisto pessima, ho utilizzato due volte quest’App per fare delle piccole spese d’emergenza, e tutte e due le volte non sono andate a buon fine, gli ordini erano sbagliati, durante l’acquisto online il più dei prodotti risultavano acquistabili, ma dopo l’acquisto entrambi gli ordini non erano disponibili. Prezzo inaccettabile, scaglio una lancia a favore dei corrieri che sono stati sempre molto disponibili.
LA SCONSIGLIO",2,False,Ra5che_,"DISORGANIZZAZIONE totale, non farò mai più un ordine.",
2020-02-07 12:07:42,"Penso davvero che Glovo sia un’applicazione molto ben fatta. Gli esercizi a cui è collegata sono molto seri e affidabili, non ho mai avuto problemi e  l’unica volta che c’è stata una piccola imprecisione hanno risolto tutto subito. Perfetti!",5,False,Sonnecchiante,App eccezionale per un servizio eccellente,
