,Unnamed: 0,date,review,rating,isEdited,userName,title,developerResponse,temiz icerik,Cluster,sentiment,category,PCA1,PCA2
1408,1408,2019-06-25 06:03:05,"La vostra app ora supporta il croato, ma avete tolto tutte le funzioni che erano utili quando si ha un problema.
Non esiste assistenza, non esiste un numero da chiamare, non esiste una chat. 
Non esiste più niente. 
Vi nascondete dietro una mail a cui nessuno risponde ed io sono già stato truffato per più di 30€ di ordini MAI arrivati e MAI rimborsati. 
Glovo sempre peggio, ci vorrebbe qualche forza dell’ordine a controllo ma ovviamente gli ultimi sono sempre i fruitori.

Probabilmente la disinstallero, sono stufo di regalarvi soldi e farmi truffare.",1,False,drlancs,Una truffa legalizzata,,la vostra app ora supporta il croato  ma avete tolto tutte le funzioni che erano utili quando si ha un problema  non esiste assistenza  non esiste un numero da chiamare  non esiste una chat   non esiste più niente   vi nascondete dietro una mail a cui nessuno risponde ed io sono già stato truffato per più di 30  di ordini mai arrivati e mai rimborsati   glovo sempre peggio  ci vorrebbe qualche forza dell ordine a controllo ma ovviamente gli ultimi sono sempre i fruitori   probabilmente la disinstallero  sono stufo di regalarvi soldi e farmi truffare ,2,0.34,Other,-0.20314304729932994,0.027960774444010787
1409,1409,2019-04-28 12:42:04,Molto tutto efficiente e professionale ... complimenti,5,False,alessio Roma Capu Mundo,Parere,,molto tutto efficiente e professionale     complimenti,0,0.0,Other,0.22491001813352632,-0.1333277299190677
1410,1410,2021-01-24 17:51:58,Sicuramente utilizzerò nuovamente questa app,5,False,peppemontella,Ottimo servizio! complimenti.,,sicuramente utilizzerò nuovamente questa app,0,0.0,Other,0.10053814317108571,-0.05740911282296855
1411,1411,2019-03-23 20:08:47,"Servizio ottimo
Glover gentile sorridente 
App intuitiva e veloce
Bravi bravi bravi",4,False,BilanciaIntollerante,Non me lo aspettavo,,servizio ottimo glover gentile sorridente  app intuitiva e veloce bravi bravi bravi,1,0.0,Other,0.32067011738641926,0.06373091994434886
1412,1412,2019-02-04 19:44:20,"Ma dove si è vista mai l’aggiunta di Supplementi obbligatoria?? Seleziono una pizza e devo per forza aggiungere un supplemento, chiamo la pizzeria e mi dicono che “è una politica di Glovo, non possiamo far nulla” Ma dai...
Primo e ultimo utilizzo, dopo questa recensione rimuovo l’app. A mai più!",1,False,dg.04,"Oh cara Foodora, dove sei?",,ma dove si è vista mai l aggiunta di supplementi obbligatoria   seleziono una pizza e devo per forza aggiungere un supplemento  chiamo la pizzeria e mi dicono che  è una politica di glovo  non possiamo far nulla  ma dai    primo e ultimo utilizzo  dopo questa recensione rimuovo l app  a mai più ,2,0.0,Other,-0.14202326246503802,0.017681619984502895
1413,1413,2019-01-07 14:56:34,L’ho scaricata pensando di poterne usufruirne ma la mia zona non è servita (Salerno). Ho dato un’occhiata e mi sembra che non sia l’unica città non servita.  Avendo visto la pubblicità su una rete nazionale pensavo che il servizio fosse soddisfacente per tutti. Quindi niente di fatto.,1,False,Ciccilla85,Non per tutte le città,,l ho scaricata pensando di poterne usufruirne ma la mia zona non è servita  salerno   ho dato un occhiata e mi sembra che non sia l unica città non servita   avendo visto la pubblicità su una rete nazionale pensavo che il servizio fosse soddisfacente per tutti  quindi niente di fatto ,2,-0.296,Other,-0.2105050056233213,0.09062563165165491
1414,1414,2020-12-05 18:48:59,Veloce puntuale e gentilissimo,5,False,erzen lamaj,Un grande,,veloce puntuale e gentilissimo,1,0.0,Other,0.3361763845796981,-0.20180610663468299
1415,1415,2020-12-07 13:05:49,"Sono tre giorni che aspetto risposte su un ordine mai arrivato !!!! Ragazzi finché l’ordine arriva tutto apposto ma credetemi se il corriere non vi consegna come nel mio caso non solo perdete i soldi , ma anche tanto tempo a contattate il servizio cliente che non vi darà nessuna spiegazione!!!! Bisogna aspettare una mail che non è mai arrivata 👎🏻",1,False,zi monaco,Non siamo tutelati !!!!,,sono tre giorni che aspetto risposte su un ordine mai arrivato      ragazzi finché l ordine arriva tutto apposto ma credetemi se il corriere non vi consegna come nel mio caso non solo perdete i soldi   ma anche tanto tempo a contattate il servizio cliente che non vi darà nessuna spiegazione     bisogna aspettare una mail che non è mai arrivata ,2,0.0,Other,-0.1589876224618595,0.05088923725112128
1416,1416,2020-09-25 18:05:54,Ottimo servizio dalla puntualità alla qualità del cibo consiglio vivamente,5,False,fascio83,Recensione,,ottimo servizio dalla puntualità alla qualità del cibo consiglio vivamente,4,0.0,Other,0.2547211599004232,0.21875489984136431
1417,1417,2020-11-27 13:04:27,"All’applicazione non permette l’inserimento della password quando ci si registra.
Ho dovuto inserire la password generata automaticamente (che tra l’altro nemmeno si può visualizzare) e poi chiedere di cambiarla via mail. Sfortunatamente la mail non è arrivata e quindi non sono riuscito ad entrare.
Una grandissima perdita di tempo.",1,False,Maxspinu,Problemi con la registrazione,,all applicazione non permette l inserimento della password quando ci si registra  ho dovuto inserire la password generata automaticamente  che tra l altro nemmeno si può visualizzare  e poi chiedere di cambiarla via mail  sfortunatamente la mail non è arrivata e quindi non sono riuscito ad entrare  una grandissima perdita di tempo ,2,0.0,Other,-0.1594568370010207,0.015674073068964164
1418,1418,2020-04-10 11:47:54,Servizio eccellente,5,False,Mariya52,Invio pacco,,servizio eccellente,1,0.0,Other,0.29700250964076114,0.18427604954698198
1419,1419,2020-08-03 19:23:34,"Oggi con l’account di mia moglie abbiamo fatto un ordine per cena, 15 minuti prima della presunta consegna ci accorgiamo che l’ordine è stato annullato per mancanza di rider. Non ci è stato comunicato in nessun modo. Rimasti senza cena ho ordinato su justit. NON È LA PRIMA VOLTA.",2,False,Skripach,Ordini annullati...,,oggi con l account di mia moglie abbiamo fatto un ordine per cena  15 minuti prima della presunta consegna ci accorgiamo che l ordine è stato annullato per mancanza di rider  non ci è stato comunicato in nessun modo  rimasti senza cena ho ordinato su justit  non è la prima volta ,2,-0.296,Other,-0.19460182599164735,0.002039158918567418
1420,1420,2020-02-18 09:26:23,Servizio ottimo,5,False,aletbm,Senza parole,,servizio ottimo,4,0.0,Other,0.4998299086096974,0.8047086744092644
1421,1421,2019-10-12 21:00:22,Sempre gentili e veloci,5,False,raffaelec23,Servizio ottimo,,sempre gentili e veloci,0,0.0,Other,0.16469196880741002,-0.09447895711304963
1422,1422,2019-12-26 11:47:14,Molto bello ma io aspetto pure il Mac Donald do 4 stelle perchè manca il Mac,4,False,Merthon71,Molto bello,,molto bello ma io aspetto pure il mac donald do 4 stelle perchè manca il mac,0,0.0,Other,0.08617667676892564,-0.08089251078271355
1423,1423,2019-10-07 12:30:28,"Ottimo servizio, fattorino veloce e puntuale e cibo ottimo",5,False,ndrendre86ap,Ottimo pokè,,ottimo servizio  fattorino veloce e puntuale e cibo ottimo,4,0.0,Other,0.5004861350055652,0.42027325060256515
1424,1424,2019-09-08 19:59:58,Ottima app. Mettete l’orario di arrivo del rider,5,False,blasescore,Perfetta,,ottima app  mettete l orario di arrivo del rider,0,0.0,Other,0.07370540582440799,-0.0679351339564932
1425,1425,2019-02-11 18:31:30,"Affidabile, sicuro, di qualità.",5,False,Misslittleblondedoll,Una promessa,,affidabile  sicuro  di qualità ,0,0.0,Other,0.11583244565781106,-0.05930654723255313
1426,1426,2019-06-18 07:24:30,"Ci vuole un servizio clienti, una chat online, un qualcosa dove poter risolvere subito qualsiasi inghippo possa capitare",3,False,LuigiMT03,Servizio clienti,,ci vuole un servizio clienti  una chat online  un qualcosa dove poter risolvere subito qualsiasi inghippo possa capitare,0,0.0,Other,0.04781962071133573,0.04010421106091682
1427,1427,2018-01-05 19:05:23,"Ottimo, peccato non poter avere il deluxe ((((((((",5,False,asRoma1303,Servizio,,ottimo  peccato non poter avere il deluxe ,4,0.0,Other,0.14777124621626356,0.2769387447385237
1428,1428,2020-12-30 12:08:07,"Per 10m di differenza, non fate arrivare il glover sotto casa mia.",5,False,LaZia_Acida,Pessima,,per 10m di differenza  non fate arrivare il glover sotto casa mia ,0,-0.296,Other,-0.015802134118150762,-0.03398371392538608
1429,1429,2017-12-18 20:43:20,"Terribile! Ho ordinato la cena, mi vengono scalati 0.50€ per conferma carta e poi più niente. L’app mi dava “nessun ordine”, mail nessuna conferma, ho scritto al servizio clienti che ha tempi di risposta infinitiii (hanno voluto screen del prelievo dalla carta e poi boh)!",1,False,Cate2304,Pessimo servizio,"{'id': 2077206, 'body': ""Ciao Cate,\n\nTi preghiamo di contattare il nostro servizio clienti per farti spiegare meglio. In ogni caso i 0.50€ ti vengono scalati dalla app e poi subito restiuiti ( come potrai notare sul tuo conto corrente) per confermare l'attività della carta.\nSe non vedevi nessun ordine e non ricevevi nessuna email evidentemente l'ordine non era stato correttamente confermato e quindi andato a buon fine.\n\nGrazie mille e buona giornata.\n\nGlovo App"", 'modified': '2017-12-19T09:38:26Z'}",terribile  ho ordinato la cena  mi vengono scalati 0 50  per conferma carta e poi più niente  l app mi dava  nessun ordine   mail nessuna conferma  ho scritto al servizio clienti che ha tempi di risposta infinitiii  hanno voluto screen del prelievo dalla carta e poi boh ,2,0.34,Other,-0.09998699985809648,0.053799677337699546
1430,1430,2020-12-11 13:05:15,"A mio giudizio, fornisce il miglior servizio di food delivery",5,False,Moncesco,Top service,,a mio giudizio  fornisce il miglior servizio di food delivery,0,0.0,Other,0.08932918753727591,0.05045732574627611
1431,1431,2020-10-18 17:22:11,Consegna veloce e precisa,5,False,ca&ri,Consegna veloce,,consegna veloce e precisa,1,0.0,Other,0.25820535204800055,-0.13140214126454214
1432,1432,2020-03-06 23:00:06,App fantastica puntuali tutto molto rapido e veloce,5,False,ckacla033,Veramente ottima,,app fantastica puntuali tutto molto rapido e veloce,1,0.0,Other,0.2553490022375991,-0.1509023167476223
1433,1433,2020-04-30 16:34:41,"Ormai da giorni, dopo aver fatto abbonamento Premium, ogni volta che ordino mi appare questa scritta:” Upps, spiacenti... Riprova più tardi”
Tra l’altro dopo che ho concluso ordine ad es di una spesa Carrefour. Non ho trovato dove lamentarmi o segnalare il problema se non qui. Ancora un giorno e disdico immediatamente l’abbonamento. Delusione estrema",1,False,Billacorgan,Uppsss spiacenti... Con Abbonamento Prime,,ormai da giorni  dopo aver fatto abbonamento premium  ogni volta che ordino mi appare questa scritta   upps  spiacenti    riprova più tardi  tra l altro dopo che ho concluso ordine ad es di una spesa carrefour  non ho trovato dove lamentarmi o segnalare il problema se non qui  ancora un giorno e disdico immediatamente l abbonamento  delusione estrema,2,0.0,Other,-0.16509287688969396,0.02635834245266771
1434,1434,2020-02-09 20:58:29,"Ho fatto il mio primo ordine oggi 09/02 e non sono stata particolarmente soddisfatta.
1. Nell’app ti viene chiesto se hai i contanti giusti o qual’e’ la cifra che hai a disposizione oppure non so. Se viene indicato non so ti preoccupi anche di avere il resto, nel mio caso il portinaio li ha dovuti mettere di tasca sua se no l’ordine tornava indietro 
2. Ho ricevuto una chiamata dal ragazzo delle consegne e ho avuto diverse difficoltà nel dirgli che doveva citofonare
3. Il cibo è arrivato freddo e il locale si trova a  900 metri di distanza!!",5,False,Princy79!,Comodo ma..,,ho fatto il mio primo ordine oggi 09 02 e non sono stata particolarmente soddisfatta  1  nell app ti viene chiesto se hai i contanti giusti o qual e  la cifra che hai a disposizione oppure non so  se viene indicato non so ti preoccupi anche di avere il resto  nel mio caso il portinaio li ha dovuti mettere di tasca sua se no l ordine tornava indietro  2  ho ricevuto una chiamata dal ragazzo delle consegne e ho avuto diverse difficoltà nel dirgli che doveva citofonare 3  il cibo è arrivato freddo e il locale si trova a  900 metri di distanza ,2,0.0516,Other,-0.16601006906568974,0.008634595616471924
1435,1435,2020-01-03 20:43:51,Servizio ottimo e veloce,5,False,cicogrima,Eccellente,,servizio ottimo e veloce,4,0.0,Other,0.5496822420665283,0.5570832639359905
1436,1436,2019-12-28 18:41:10,Spettacolo!!! Puntualissimo nonostante la metà un po’ complicata,5,False,skyzzo1977,MC AL sant’Orsola,,spettacolo    puntualissimo nonostante la metà un po  complicata,0,-0.5574,Other,0.06785668809606958,-0.05697403052753086
1437,1437,2019-07-30 19:27:38,Servizio grandioso!!,5,False,fra.espo93,Servizio glovo,,servizio grandioso ,1,0.0,Other,0.32900495272005637,0.4147694448458379
1438,1438,2019-11-02 09:02:14,Una rivelazione.... applicazione semplice e intuitiva! Pagamento in contanti! Perfetta!,4,False,Albero 21,Pranzo veloce,,una rivelazione     applicazione semplice e intuitiva  pagamento in contanti  perfetta ,0,0.0,Other,0.09328786029938155,-0.06923289607794449
1439,1439,2019-08-31 12:57:21,Ho aspettato 45 minuti per un ordine al Mac donald distante quasi 2 km. Per il resto driver gentile e cibo caldo.,3,False,Asnare,Troppo tempo per un ordine al Mac,,ho aspettato 45 minuti per un ordine al mac donald distante quasi 2 km  per il resto driver gentile e cibo caldo ,0,0.0,Other,0.03557201146607405,-0.09581969445074887
1440,1440,2021-03-07 13:08:41,Un servizio che ho scoperto da poco. Super veloci e super gentili i corrieri,5,False,Lavi one,Stupefacente,,un servizio che ho scoperto da poco  super veloci e super gentili i corrieri,0,0.8316,Other,0.11201251230271414,0.015310671643831913
1441,1441,2019-03-10 19:28:31,"A Bergamo é appena entrato in servizio glovo.
Questa sera decido di provarlo e dopo un ‘ora ad aspettare l’ordine chiamo il ristorante e mi dicono che non é la prima volta che gente ordina da glovo e che l’azienda non ha un contratto con loro.
Servizio pessimo",1,False,edoardo987,Servizio fatto male,,a bergamo é appena entrato in servizio glovo  questa sera decido di provarlo e dopo un  ora ad aspettare l ordine chiamo il ristorante e mi dicono che non é la prima volta che gente ordina da glovo e che l azienda non ha un contratto con loro  servizio pessimo,2,0.34,Other,-0.21198320986629537,0.1438069999129806
1442,1442,2019-02-12 17:41:04,Purtroppo diventa difficile capire la distanza da casa. Foodora li evidenziava ed era un gran pregio!,3,False,lafoxes,Mancano gli indirizzi dei ristoranti,,purtroppo diventa difficile capire la distanza da casa  foodora li evidenziava ed era un gran pregio ,0,0.0,Other,0.04150326152675526,-0.051316395459041556
1443,1443,2018-10-20 07:06:39,Sarebbe molto utile se solo ci fosse anche in Sardegna! Al nord della Sardegna nemmeno un misero paese dove operi glovo! Bellissima e funzionale l’idea ma se non vi espandete rapidamente non ha alcun senso,2,False,claudietta97,Sarebbe molto utile se....,,sarebbe molto utile se solo ci fosse anche in sardegna  al nord della sardegna nemmeno un misero paese dove operi glovo  bellissima e funzionale l idea ma se non vi espandete rapidamente non ha alcun senso,0,0.34,Other,-0.053275083199701784,-0.02807813510137721
1444,1444,2018-09-15 20:30:51,"Servizio assolutamente pessimo, è successo due volte che hanno incasinato gli ordini, alla fine ho dovuto aspettare 2 ore per consegne da 30 minuti, una volta è stato addirittura cancellato perchè il Glover era sparito. Cancellerò l’app, meglio Deliveroo.",1,False,Davidecibel,Da evitare,,servizio assolutamente pessimo  è successo due volte che hanno incasinato gli ordini  alla fine ho dovuto aspettare 2 ore per consegne da 30 minuti  una volta è stato addirittura cancellato perchè il glover era sparito  cancellerò l app  meglio deliveroo ,2,0.2023,Other,-0.0670077213961829,0.03965209041007269
